"","iphash","fingerprint","ipid","q","skip","type","ntrials","startweight","endweight","modeweight","len","unique.weights","time.trial"
"1009","be6637bfcaa523c64324e338e8c91c19","b849ab1a9ce4c01e2374ad94f2a39eb1","107.15.18",0,0,"x",14,0,0.2,0,18,10,34
"1010","be6637bfcaa523c64324e338e8c91c19","b849ab1a9ce4c01e2374ad94f2a39eb1","107.15.18",1,0,"y",14,0.2,-0.25,0.2,14,9,52
"1011","be6637bfcaa523c64324e338e8c91c19","b849ab1a9ce4c01e2374ad94f2a39eb1","107.15.18",2,0,"y",14,-0.25,0.45,0.45,11,7,27
"1012","be6637bfcaa523c64324e338e8c91c19","b849ab1a9ce4c01e2374ad94f2a39eb1","107.15.18",3,0,"x",14,0.45,0.575,1,19,17,22
"1013","be6637bfcaa523c64324e338e8c91c19","b849ab1a9ce4c01e2374ad94f2a39eb1","107.15.18",4,0,"x",14,0.575,0.3,0.5,15,9,39
"1014","be6637bfcaa523c64324e338e8c91c19","b849ab1a9ce4c01e2374ad94f2a39eb1","107.15.18",5,0,"y",14,0.3,0.3,0.3,1,1,0
"1015","be6637bfcaa523c64324e338e8c91c19","b849ab1a9ce4c01e2374ad94f2a39eb1","107.15.18",5,0,"x",14,0,0.25,0,4,4,7
"1016","be6637bfcaa523c64324e338e8c91c19","b849ab1a9ce4c01e2374ad94f2a39eb1","107.15.18",6,0,"y",14,0.25,0.2,0.2,10,6,26
"1017","be6637bfcaa523c64324e338e8c91c19","b849ab1a9ce4c01e2374ad94f2a39eb1","107.15.18",7,0,"y",14,0.2,0.725,1,20,13,49
"1018","be6637bfcaa523c64324e338e8c91c19","b849ab1a9ce4c01e2374ad94f2a39eb1","107.15.18",8,0,"x",14,0.725,0.3,0.25,10,8,24
"1019","be6637bfcaa523c64324e338e8c91c19","b849ab1a9ce4c01e2374ad94f2a39eb1","107.15.18",9,0,"y",14,0.3,0.8,0.3,4,4,6
"1020","be6637bfcaa523c64324e338e8c91c19","b849ab1a9ce4c01e2374ad94f2a39eb1","107.15.18",9,0,"x",14,0.85,0.7,0.85,4,4,14
"1021","be6637bfcaa523c64324e338e8c91c19","b849ab1a9ce4c01e2374ad94f2a39eb1","107.15.18",10,0,"x",14,0.7,0,0.25,9,7,16
"1022","be6637bfcaa523c64324e338e8c91c19","b849ab1a9ce4c01e2374ad94f2a39eb1","107.15.18",11,0,"x",14,0,0.25,0,4,4,12
"1023","be6637bfcaa523c64324e338e8c91c19","b849ab1a9ce4c01e2374ad94f2a39eb1","107.15.18",12,0,"y",14,0.25,0.525,0.25,6,6,22
"1024","be6637bfcaa523c64324e338e8c91c19","b849ab1a9ce4c01e2374ad94f2a39eb1","107.15.18",13,0,"x",14,0.525,0.525,0.525,1,1,0
"1025","bf3299f4476ba696627e7f0d8909511d","2dff7a51f999d8cbf26e90adfa7975f0","216.239.164",0,0,"y",22,0,0.7,0,17,17,27
"1026","bf3299f4476ba696627e7f0d8909511d","2dff7a51f999d8cbf26e90adfa7975f0","216.239.164",1,0,"x",22,0.7,0.7,0.7,1,1,0
"1027","bf3299f4476ba696627e7f0d8909511d","2dff7a51f999d8cbf26e90adfa7975f0","216.239.164",2,0,"x",22,0.7,0.25,0.35,52,28,48
"1028","bf3299f4476ba696627e7f0d8909511d","2dff7a51f999d8cbf26e90adfa7975f0","216.239.164",3,0,"x",22,0.25,0.75,0.25,2,2,1
"1029","bf3299f4476ba696627e7f0d8909511d","2dff7a51f999d8cbf26e90adfa7975f0","216.239.164",4,0,"y",22,0.75,0.35,0.75,2,2,1
"1030","bf3299f4476ba696627e7f0d8909511d","2dff7a51f999d8cbf26e90adfa7975f0","216.239.164",5,0,"y",22,0.35,0.2,0.35,20,18,38
"1031","bf3299f4476ba696627e7f0d8909511d","2dff7a51f999d8cbf26e90adfa7975f0","216.239.164",6,0,"x",22,0.2,0.3,0.2,2,2,1
"1032","bf3299f4476ba696627e7f0d8909511d","2dff7a51f999d8cbf26e90adfa7975f0","216.239.164",7,0,"x",22,0.3,0.35,0.3,2,2,1
"1033","bf3299f4476ba696627e7f0d8909511d","2dff7a51f999d8cbf26e90adfa7975f0","216.239.164",8,0,"x",22,0.35,0.25,0.35,2,2,1
"1034","bf3299f4476ba696627e7f0d8909511d","2dff7a51f999d8cbf26e90adfa7975f0","216.239.164",9,0,"x",22,0.25,0.55,0.25,2,2,1
"1035","bf3299f4476ba696627e7f0d8909511d","2dff7a51f999d8cbf26e90adfa7975f0","216.239.164",10,0,"y",22,0.55,0.3,0.55,2,2,1
"1036","bf3299f4476ba696627e7f0d8909511d","2dff7a51f999d8cbf26e90adfa7975f0","216.239.164",11,0,"y",22,0.3,0.25,0.3,2,2,1
"1037","bf3299f4476ba696627e7f0d8909511d","2dff7a51f999d8cbf26e90adfa7975f0","216.239.164",12,0,"y",22,0.25,0.3,0.25,20,11,37
"1038","bf3299f4476ba696627e7f0d8909511d","2dff7a51f999d8cbf26e90adfa7975f0","216.239.164",13,0,"y",22,0.3,0.25,0.3,4,3,8
"1039","bf3299f4476ba696627e7f0d8909511d","2dff7a51f999d8cbf26e90adfa7975f0","216.239.164",14,0,"x",22,0.25,0.75,0.25,2,2,1
"1040","bf3299f4476ba696627e7f0d8909511d","2dff7a51f999d8cbf26e90adfa7975f0","216.239.164",15,0,"x",22,0.75,0.45,0.75,9,9,16
"1041","bf3299f4476ba696627e7f0d8909511d","2dff7a51f999d8cbf26e90adfa7975f0","216.239.164",16,0,"y",22,0.45,0.75,0.45,2,2,1
"1042","bf3299f4476ba696627e7f0d8909511d","2dff7a51f999d8cbf26e90adfa7975f0","216.239.164",17,0,"x",22,0.75,0.3,0.75,6,6,9
"1043","bf3299f4476ba696627e7f0d8909511d","2dff7a51f999d8cbf26e90adfa7975f0","216.239.164",18,0,"x",22,0.3,0.2,0.3,12,11,15
"1044","bf3299f4476ba696627e7f0d8909511d","2dff7a51f999d8cbf26e90adfa7975f0","216.239.164",19,0,"y",22,0.2,0.4,0.2,8,7,13
"1045","bf3299f4476ba696627e7f0d8909511d","2dff7a51f999d8cbf26e90adfa7975f0","216.239.164",20,0,"y",22,0.4,0.55,0.55,10,7,19
"1046","bf3299f4476ba696627e7f0d8909511d","2dff7a51f999d8cbf26e90adfa7975f0","216.239.164",20,1,"y",22,0.55,0.55,0.55,1,1,0
"1047","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",0,0,"x",28,0,0,0,32,23,48
"1048","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",1,0,"y",28,0,0,0,1,1,0
"1049","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",2,0,"y",28,0,0.5,0.5,14,13,32
"1050","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",3,0,"x",28,0.5,0,0,13,11,20
"1051","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",4,0,"y",28,0,0.25,0.25,8,4,28
"1052","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",5,0,"x",28,0.25,0,0.25,12,10,25
"1053","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",6,0,"y",28,0,0.2,0,3,3,6
"1054","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",7,0,"x",28,0.2,0.2,0.2,24,13,28
"1055","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",8,0,"x",28,0.0999999999999996,0.2,0.0999999999999996,72,31,56
"1056","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",9,0,"y",28,0.2,0.5,0.5,18,10,16
"1057","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",10,0,"x",28,0.5,0.0999999999999996,0.0999999999999996,39,23,32
"1058","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",11,0,"y",28,0.0999999999999996,0.725,0.0999999999999996,3,3,5
"1059","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",12,0,"y",28,0.725,0.4,0.725,3,3,4
"1060","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",13,0,"y",28,0.4,0.55,0.4,2,2,1
"1061","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",14,0,"x",28,0.55,0,0,7,5,11
"1062","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",15,0,"x",28,0,-0.25,0,8,7,11
"1063","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",16,0,"y",28,-0.25,0.6,-0.25,2,2,1
"1064","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",17,0,"y",28,0.6,0.3,0.6,2,2,1
"1065","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",18,0,"x",28,0.3,0.525,0.3,5,5,21
"1066","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",18,1,"x",28,0.525,0.525,0.525,1,1,0
"1067","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",18,2,"x",28,0.525,0.525,0.525,1,1,0
"1068","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",18,3,"y",28,0.525,0.525,0.525,1,1,0
"1069","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",18,4,"y",28,0.525,0.3,0.525,2,2,1
"1070","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",18,8,"y",28,0.3,0.75,0.3,3,3,1
"1071","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",18,9,"x",28,0,0,0,1,1,0
"1072","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",18,10,"x",28,0,0,0,1,1,0
"1073","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",18,11,"y",28,0,0.25,0,2,2,1
"1074","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",18,12,"x",28,0.25,0.25,0.25,1,1,0
"1075","cb4e86c5adcf7b1e85f02872e99e9492","17576152cb583f4ddb6bf7d4de6e4452","151.213.178",0,0,"x",15,0,0,0,16,3,58
"1076","cb4e86c5adcf7b1e85f02872e99e9492","17576152cb583f4ddb6bf7d4de6e4452","151.213.178",1,0,"y",15,0,0.2,0,3,3,22
"1077","cb4e86c5adcf7b1e85f02872e99e9492","17576152cb583f4ddb6bf7d4de6e4452","151.213.178",2,0,"y",15,0.2,0.25,0.3,5,4,27
"1078","cb4e86c5adcf7b1e85f02872e99e9492","17576152cb583f4ddb6bf7d4de6e4452","151.213.178",3,0,"y",15,0.25,0.2,0.25,6,4,51
"1079","cb4e86c5adcf7b1e85f02872e99e9492","17576152cb583f4ddb6bf7d4de6e4452","151.213.178",4,0,"y",15,0.2,0.8,0.2,6,6,33
"1080","cb4e86c5adcf7b1e85f02872e99e9492","17576152cb583f4ddb6bf7d4de6e4452","151.213.178",4,0,"x",15,0.775,0.775,0.775,1,1,0
"1081","cb4e86c5adcf7b1e85f02872e99e9492","17576152cb583f4ddb6bf7d4de6e4452","151.213.178",5,0,"y",15,0.775,0.5,0.5,10,9,58
"1082","cb4e86c5adcf7b1e85f02872e99e9492","17576152cb583f4ddb6bf7d4de6e4452","151.213.178",5,0,"x",15,0.45,0.45,0.45,1,1,0
"1083","cb4e86c5adcf7b1e85f02872e99e9492","17576152cb583f4ddb6bf7d4de6e4452","151.213.178",6,0,"x",15,0.45,1,0.45,2,2,3
"1084","cb4e86c5adcf7b1e85f02872e99e9492","17576152cb583f4ddb6bf7d4de6e4452","151.213.178",7,0,"y",15,1,0.8,1,5,5,25
"1085","cb4e86c5adcf7b1e85f02872e99e9492","17576152cb583f4ddb6bf7d4de6e4452","151.213.178",7,0,"x",15,0.775,0.75,0.775,2,2,2
"1086","cb4e86c5adcf7b1e85f02872e99e9492","17576152cb583f4ddb6bf7d4de6e4452","151.213.178",8,0,"y",15,0.75,0.75,0.75,1,1,0
"1087","cb4e86c5adcf7b1e85f02872e99e9492","17576152cb583f4ddb6bf7d4de6e4452","151.213.178",8,0,"x",15,0.25,0.25,0.25,1,1,0
"1088","cb4e86c5adcf7b1e85f02872e99e9492","17576152cb583f4ddb6bf7d4de6e4452","151.213.178",9,0,"y",15,0.25,0.2,0.25,8,7,57
"1089","cb4e86c5adcf7b1e85f02872e99e9492","17576152cb583f4ddb6bf7d4de6e4452","151.213.178",10,0,"y",15,0.2,0.0999999999999996,0.2,2,2,1.31666666666667
"1090","cb4e86c5adcf7b1e85f02872e99e9492","17576152cb583f4ddb6bf7d4de6e4452","151.213.178",11,0,"x",15,0.0999999999999996,0.0999999999999996,0.0999999999999996,1,1,0
"1091","cb4e86c5adcf7b1e85f02872e99e9492","17576152cb583f4ddb6bf7d4de6e4452","151.213.178",12,0,"x",15,0.0999999999999996,0.75,0.0999999999999996,2,2,6
"1092","cb4e86c5adcf7b1e85f02872e99e9492","17576152cb583f4ddb6bf7d4de6e4452","151.213.178",13,0,"x",15,0.75,0.6,0.75,2,2,12
"1093","cb4e86c5adcf7b1e85f02872e99e9492","17576152cb583f4ddb6bf7d4de6e4452","151.213.178",14,0,"y",15,0.6,0.5,0.6,2,2,5
"1094","cc9d46cf3afad1f32cde67a32f94ec9c","0306ed4c2b61fa923162fb7df755940c","174.29.221",0,0,"x",17,0,0,0,7,4,39
"1095","cc9d46cf3afad1f32cde67a32f94ec9c","0306ed4c2b61fa923162fb7df755940c","174.29.221",1,0,"y",17,0,0.0999999999999996,0,2,2,19
"1096","cc9d46cf3afad1f32cde67a32f94ec9c","0306ed4c2b61fa923162fb7df755940c","174.29.221",2,0,"y",17,0.0999999999999996,0.45,0.0999999999999996,3,3,12
"1097","cc9d46cf3afad1f32cde67a32f94ec9c","0306ed4c2b61fa923162fb7df755940c","174.29.221",3,0,"x",17,0.45,0.5,0.45,2,2,6
"1098","cc9d46cf3afad1f32cde67a32f94ec9c","0306ed4c2b61fa923162fb7df755940c","174.29.221",4,0,"y",17,0.5,0.2,0.5,4,4,8
"1099","cc9d46cf3afad1f32cde67a32f94ec9c","0306ed4c2b61fa923162fb7df755940c","174.29.221",5,0,"y",17,0.2,0.95,0.2,3,3,5
"1100","cc9d46cf3afad1f32cde67a32f94ec9c","0306ed4c2b61fa923162fb7df755940c","174.29.221",6,0,"x",17,0.95,0.0999999999999996,0.0999999999999996,5,4,15
"1101","cc9d46cf3afad1f32cde67a32f94ec9c","0306ed4c2b61fa923162fb7df755940c","174.29.221",7,0,"y",17,0.0999999999999996,0.35,0.0999999999999996,2,2,2
"1102","cc9d46cf3afad1f32cde67a32f94ec9c","0306ed4c2b61fa923162fb7df755940c","174.29.221",8,0,"x",17,0.35,0.575,0.35,3,3,9
"1103","cc9d46cf3afad1f32cde67a32f94ec9c","0306ed4c2b61fa923162fb7df755940c","174.29.221",9,0,"x",17,0.575,0.45,0.575,4,4,8
"1104","cc9d46cf3afad1f32cde67a32f94ec9c","0306ed4c2b61fa923162fb7df755940c","174.29.221",10,0,"x",17,0.45,0.7,0.45,10,10,22
"1105","cc9d46cf3afad1f32cde67a32f94ec9c","0306ed4c2b61fa923162fb7df755940c","174.29.221",11,0,"x",17,0.7,0.575,0.7,3,3,9
"1106","cc9d46cf3afad1f32cde67a32f94ec9c","0306ed4c2b61fa923162fb7df755940c","174.29.221",12,0,"y",17,0.575,0.525,0.575,3,3,6
"1107","cc9d46cf3afad1f32cde67a32f94ec9c","0306ed4c2b61fa923162fb7df755940c","174.29.221",13,0,"y",17,0.525,0.525,0.525,1,1,0
"1108","cc9d46cf3afad1f32cde67a32f94ec9c","0306ed4c2b61fa923162fb7df755940c","174.29.221",14,0,"y",17,0.525,0.625,0.525,7,7,13
"1109","cc9d46cf3afad1f32cde67a32f94ec9c","0306ed4c2b61fa923162fb7df755940c","174.29.221",15,0,"x",17,0.625,0.35,0.625,4,4,8
"1110","cc9d46cf3afad1f32cde67a32f94ec9c","0306ed4c2b61fa923162fb7df755940c","174.29.221",16,0,"y",17,0.35,0.55,0.35,2,2,1
"1111","ccf68f6b1822cbd04e48c57a2fcf794e","3f556d2ef81d279116998e60b1e0704d","50.132.206",0,0,"x",1,0.75,0.35,0.85,65,32,1.68333333333333
"1112","ce1a3f32f4a8f75ce730f0e92cd4998c","35e044f71c58b379e5d406f63ca59e1a","93.202.207",0,0,"y",3,0,0.4,0,128,52,2.61666666666667
"1113","ce1a3f32f4a8f75ce730f0e92cd4998c","35e044f71c58b379e5d406f63ca59e1a","93.202.207",1,0,"x",3,0.4,4.5,0.4,34,34,33
"1114","ce1a3f32f4a8f75ce730f0e92cd4998c","35e044f71c58b379e5d406f63ca59e1a","93.202.207",2,0,"x",3,5,0.75,5,2,2,2
"1115","ce8ca12d5e1726adcef2308d27cd9008","737964af031fa4aa50c1f20883fd4549","108.80.174",0,0,"x",12,0.75,0.6,0.75,41,23,1.63333333333333
"1116","ce8ca12d5e1726adcef2308d27cd9008","737964af031fa4aa50c1f20883fd4549","108.80.174",1,0,"y",12,0.6,0.25,0,9,7,38
"1117","ce8ca12d5e1726adcef2308d27cd9008","737964af031fa4aa50c1f20883fd4549","108.80.174",2,0,"x",12,0.25,0.525,0.25,7,7,25
"1118","ce8ca12d5e1726adcef2308d27cd9008","737964af031fa4aa50c1f20883fd4549","108.80.174",3,0,"y",12,0.525,0.6,0.525,2,2,1
"1119","ce8ca12d5e1726adcef2308d27cd9008","737964af031fa4aa50c1f20883fd4549","108.80.174",4,0,"x",12,0.6,0.6,0.6,1,1,0
"1120","ce8ca12d5e1726adcef2308d27cd9008","737964af031fa4aa50c1f20883fd4549","108.80.174",5,0,"y",12,0.6,0.8,0.6,18,10,51
"1121","ce8ca12d5e1726adcef2308d27cd9008","737964af031fa4aa50c1f20883fd4549","108.80.174",6,0,"y",12,0.8,0.35,0.6,21,10,1.25
"1122","ce8ca12d5e1726adcef2308d27cd9008","737964af031fa4aa50c1f20883fd4549","108.80.174",7,0,"y",12,0.35,0.5,0.35,2,2,1
"1123","ce8ca12d5e1726adcef2308d27cd9008","737964af031fa4aa50c1f20883fd4549","108.80.174",8,0,"x",12,0.5,0.35,0,11,9,49
"1124","ce8ca12d5e1726adcef2308d27cd9008","737964af031fa4aa50c1f20883fd4549","108.80.174",9,0,"x",12,0.35,0.75,0.35,2,2,1
"1125","ce8ca12d5e1726adcef2308d27cd9008","737964af031fa4aa50c1f20883fd4549","108.80.174",10,0,"y",12,0.75,0.725,0.75,16,16,25
"1126","ce8ca12d5e1726adcef2308d27cd9008","737964af031fa4aa50c1f20883fd4549","108.80.174",11,0,"y",12,0.725,0.75,0.725,2,2,1
"1127","d06c5502741ec1388d618485021e5ea2","b335f38638c7008997113211288d205c","85.224.105",0,0,"x",3,0.5,0.2,0.5,7,7,29
"1128","d06c5502741ec1388d618485021e5ea2","b335f38638c7008997113211288d205c","85.224.105",1,0,"x",3,0.2,0,0.2,2,2,3
"1129","d06c5502741ec1388d618485021e5ea2","b335f38638c7008997113211288d205c","85.224.105",2,0,"y",3,0,0,0,1,1,0
"1130","d0c5834fb1a18247f02f13f500b758b8","1fdcec8ad75f505296e893a9a0dee087","72.23.60",0,0,"x",6,0,0.25,0,17,7,1.86666666666667
"1131","d0c5834fb1a18247f02f13f500b758b8","1fdcec8ad75f505296e893a9a0dee087","72.23.60",1,0,"y",6,0.25,0,0,12,9,59
"1132","d0c5834fb1a18247f02f13f500b758b8","1fdcec8ad75f505296e893a9a0dee087","72.23.60",2,0,"y",6,0,-0.25,0,2,2,10
"1133","d0c5834fb1a18247f02f13f500b758b8","1fdcec8ad75f505296e893a9a0dee087","72.23.60",3,0,"y",6,-0.25,1,-0.25,2,2,19
"1134","d0c5834fb1a18247f02f13f500b758b8","1fdcec8ad75f505296e893a9a0dee087","72.23.60",4,0,"y",6,1,0.35,1,2,2,3
"1135","d0c5834fb1a18247f02f13f500b758b8","1fdcec8ad75f505296e893a9a0dee087","72.23.60",5,0,"x",6,0.35,1,0.35,2,2,12
"1136","d26a132940124330e75329ed1e78607e","16d2fb126b72ecd1d582e76ac072ec8b","99.53.64",0,0,"x",7,0.75,0.625,0.65,29,17,42
"1137","d26a132940124330e75329ed1e78607e","16d2fb126b72ecd1d582e76ac072ec8b","99.53.64",0,1,"x",7,0.65,0.35,0.65,2,2,2
"1138","d26a132940124330e75329ed1e78607e","16d2fb126b72ecd1d582e76ac072ec8b","99.53.64",0,2,"y",7,0.35,0.35,0.35,1,1,0
"1139","d26a132940124330e75329ed1e78607e","16d2fb126b72ecd1d582e76ac072ec8b","99.53.64",0,3,"y",7,0.35,0,0.35,2,2,1
"1140","d26a132940124330e75329ed1e78607e","16d2fb126b72ecd1d582e76ac072ec8b","99.53.64",0,4,"y",7,0,0,0,1,1,0
"1141","d26a132940124330e75329ed1e78607e","16d2fb126b72ecd1d582e76ac072ec8b","99.53.64",0,5,"x",7,0,0,0,3,2,2
"1142","d26a132940124330e75329ed1e78607e","16d2fb126b72ecd1d582e76ac072ec8b","99.53.64",0,6,"x",7,0,0.75,0,2,2,2
"1143","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",0,0,"x",29,0,0.0999999999999996,0,30,15,1.31666666666667
"1144","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",1,0,"y",29,0.0999999999999996,0.25,0.0999999999999996,3,3,10
"1145","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",2,0,"x",29,0.25,0.8,0.25,7,7,47
"1146","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",3,0,"x",29,0.775,0.4,0.775,5,5,24
"1147","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",4,0,"y",29,0.45,0.9,1,6,5,27
"1148","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",5,0,"y",29,0.9,0.3,0.9,6,6,16
"1149","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",6,0,"x",29,0.3,0.4,0.4,5,4,11
"1150","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",7,0,"x",29,0.4,0.725,0.4,7,7,23
"1151","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",8,0,"y",29,0.725,-0.5,0,6,5,28
"1152","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",9,0,"y",29,-0.5,-0.5,-0.5,1,1,0
"1153","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",9,0,"x",29,0.5,0.55,0.5,3,3,2
"1154","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",10,0,"y",29,0.55,0.55,0.55,4,3,10
"1155","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",11,0,"y",29,0.55,0.35,0.55,3,3,12
"1156","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",12,0,"y",29,0.35,0.775,0.35,3,3,13
"1157","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",13,0,"x",29,0.775,0.35,0.35,5,2,16
"1158","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",14,0,"y",29,0.35,0.45,0.35,5,5,29
"1159","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",15,0,"x",29,0.45,0.55,0.45,4,4,34
"1160","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",16,0,"y",29,0.55,0.6,0.55,2,2,1
"1161","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",17,0,"y",29,0.6,0.35,0.6,4,4,8
"1162","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",18,0,"x",29,0.35,0.5,0.35,6,6,12
"1163","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",19,0,"y",29,0.5,0.55,0.5,2,2,6
"1164","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",20,0,"y",29,0.55,0.55,0.55,12,10,26
"1165","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",21,0,"y",29,0.55,0.2,0.55,4,4,38
"1166","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",22,0,"x",29,0.2,0.4,0.2,4,4,7
"1167","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",23,0,"x",29,0.4,0.7,0.4,8,8,54
"1168","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",24,0,"x",29,0.7,0.7,0.7,1,1,0
"1169","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",24,1,"y",29,0.7,0.0999999999999996,0.7,3,3,51
"1170","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",25,1,"x",29,0.0999999999999996,0.0999999999999996,0.0999999999999996,1,1,0
"1171","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",26,1,"x",29,0.0999999999999996,0.0999999999999996,0.0999999999999996,1,1,0
"1172","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",27,1,"x",29,0.0999999999999996,0.0999999999999996,0.0999999999999996,2,2,0
"1173","d3f9c58c2420b7742437d4d8185d5a35","eb297cac0912c18eb7a0918eb024e6c4","76.28.195",0,0,"y",1,0,0.45,0.4,9,8,29
"1174","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",0,0,"y",31,0.75,0.45,0.75,28,20,59
"1175","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",1,0,"y",31,0.45,0.2,0.45,4,4,18
"1176","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",2,0,"x",31,0.2,0.75,0.2,2,2,1
"1177","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",3,0,"x",31,0.75,0.25,0.75,5,5,25
"1178","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",4,0,"y",31,0.25,0.2,0.25,10,5,19
